codigo_postal,municipio_id,nombre_entidad_singular
29018,29067,MALAGA
29100,29042,COIN
29108,29058,GUARO
29109,29090,UMBRIA
29110,29073,MONDA
29120,29008,"ALHAURIN EL GRANDE"
29130,29007,"FUENSANTA (LA)"
29140,29067,CHURRIANA
29150,29011,"CAMPO DE CAMARA"
29160,29039,MOHEDA-PORTALES
29170,29043,COLMENAR
29180,29083,RIOGORDO
29190,29067,MALAGA
29191,29067,MALAGA
29193,29067,MALAGA
29194,29003,ALFARNATE
29194,29004,ALFARNATEJO
29195,29044,RIO
29196,29067,MALAGA
29197,29067,MALAGA
29197,29092,TOTALAN
29200,29015,CARTAOJAL
29210,29049,"CUEVAS DE SAN MARCOS"
29220,29047,"CUEVAS BAJAS"
29230,29015,"JOYA (LA)"
29230,29902,"VILLANUEVA CONCEPCIÓN"
29240,29093,"VALLE DE ABDALAJIS"
29250,29015,"LLANOS DE ANTEQUERA"
29260,29015,"NOGALES (LOS)"
29300,29017,"HUERTAS DEL RIO"
29310,29095,"VILLANUEVA DE ALGAIDAS"
29311,29095,"VILLANUEVA DE ALGAIDAS"
29312,29096,"VILLANUEVA DEL ROSARIO"
29313,29097,"VILLANUEVA DEL TRABUCO"
29314,29015,"VILLANUEVA DE CAUCHE"
29314,29017,"HUERTAS DEL RIO"
29315,29017,"ESTACION DE SALINAS"
29315,29098,"VILLANUEVA DE TAPIA"
29320,29032,CAMPILLOS
29327,29089,TEBA
29328,29088,"SIERRA DE YEGUAS"
29329,29088,NAVAHERMOSA
29330,29010,ALMARGEN
29340,29035,"CAÑETE LA REAL"
29350,29020,ARRIATE
29360,29074,MONTEJAQUE
29370,29028,BENAOJAN
29380,29046,"ROBLEDAL (EL)"
29391,29046,"CAÑADA DEL REAL TESORO"
29392,29063,"JIMERA DE LIBAR"
29394,29084,RONDA
29400,29056,GAUCIN
29400,29084,RONDA
29400,29903,MONTECORTO
29400,29904,SERRATO
29410,29100,YUNQUERA
29420,29031,"BURGO (EL)"
29430,29084,RONDA
29430,29903,MONTECORTO
29440,29060,IGUALEJA
29450,29081,PUJERRA
29451,29077,PARAUTA
29452,29037,CARTAJIMA
29460,29014,ALPANDEIRE
29461,29052,FARAJAN
29462,29065,JUZCAR
29470,29048,"CUEVAS DEL BECERRO"
29470,29067,CHURRIANA
29471,29904,SERRATO
29480,29056,GAUCIN
29490,29029,BENARRABA
29490,29046,"COLMENAR (EL)"
29491,29006,ALGATOCIN
29491,29024,VEGA
29492,29057,GENALGUACIL
29492,29064,JUBRIQUE
29493,29022,"SIERRA (LA)"
29494,29021,ATAJATE
29500,29012,SABINAL
29510,29012,"MELLIZAS-LOS LLANOS (LAS)"
29520,29055,"FUENTE DE PIEDRA"
29530,29001,ALAMEDA
29531,29059,HUMILLADERO
29532,29072,MOLLINA
29533,29059,HUMILLADERO
29540,29015,BOBADILLA-ESTACION
29550,29018,ARDALES
29551,29036,CARRATRACA
29552,29012,"CHORRO (EL)"
29552,29018,ARDALES
29560,29080,CERRALBA
29566,29040,CASARABONELA
29567,29013,JOROX
29568,29080,ZALEA
29569,29038,GIBRALGALIA
29569,29080,"MALAGUEÑOS (LOS)"
29570,29038,ESTACION
29580,29038,ESTACION
29590,29067,CAMPANILLAS
29591,29067,CAMPANILLAS
29592,29038,ESTACION
29593,29012,"MELLIZAS-LOS LLANOS (LAS)"
29601,29069,MARBELLA
29602,29069,MARBELLA
29603,29069,MARBELLA
29604,29069,MARBELLA
29610,29076,OJEN
29611,29061,ISTAN
29612,29076,OJEN
29620,29067,CHURRIANA
29620,29901,TORREMOLINOS
29630,29025,BENALMADENA
29631,29025,"ARROYO DE LA MIEL-BENALMA"
29639,29025,BENALMADENA
29640,29054,FUENGIROLA
29649,29070,CALAHONDA-CHAPARRAL
29650,29070,"LAGUNAS (LAS)"
29651,29070,"LAGUNAS (LAS)"
29660,29069,"NUEVA ANDALUCIA"
29670,29069,"SAN PEDRO ALCANTARA"
29679,29023,ARTOLA
29679,29069,"SAN PEDRO ALCANTARA"
29680,29051,"LOMA DEL MONTE"
29688,29051,SALADILLO-BENAMARA
29689,29051,"VELERIN (EL)"
29690,29041,SECADERO
29691,29068,MANILVA
29692,29041,SECADERO
29692,29068,MANILVA
29693,29051,ESTEPONA
29698,29051,SALADILLO-BENAMARA
29700,29094,TRIANA
29710,29079,PERIANA
29711,29002,TORIL
29712,29099,VIÑUELA
29713,29002,"VENTA BAJA"
29713,29099,VIÑUELA
29714,29085,SALARES
29715,29087,VALVERDES
29716,29033,"CANILLAS DE ACEITUNO"
29718,29009,"RIO ALMACHAR"
29718,29026,BENAMARGOSA
29718,29030,"SANTO PITAR"
29718,29050,"ZUBIA (LA)"
29718,29094,TRIANA
29719,29027,BENAMOCARRA
29719,29033,"CANILLAS DE ACEITUNO"
29719,29087,RUBITE
29719,29094,TRAPICHE
29719,29099,VIÑUELA
29720,29067,MALAGA
29720,29082,"CALA DEL MORAL (LA)"
29730,29082,"RINCON DE LA VICTORIA"
29738,29071,VALDES
29738,29082,"TORRE DE BENAGALBON"
29740,29094,"TORRE DEL MAR"
29749,29094,"ALMAYATE ALTO"
29750,29005,ALGARROBO-COSTA
29750,29094,LAGOS
29751,29094,"CALETA DE VELEZ"
29752,29086,SAYALONGA
29753,29016,ARCHEZ
29753,29019,ARENAS
29753,29086,CORUMBELA
29754,29045,COMPETA
29755,29034,"CANILLAS DE ALBAIDA"
29758,29082,"TORRE DE BENAGALBON"
29760,29094,LAGOS
29770,29091,TORROX
29780,29075,NERJA
29787,29075,MARO
29788,29053,FRIGILIANA
29789,29053,FRIGILIANA
29790,29094,BENAJARAFE
29791,29066,VALLEJO
29792,29062,IZNATE
29792,29094,CAJIZ
29793,29091,TORROX-COSTA
29796,29091,TORROX-COSTA
30001,30030,MURCIA
30002,30030,MURCIA
30003,30030,MURCIA
30004,30030,MURCIA
30005,30030,MURCIA
30006,30030,"ARBOLEJA (LA)"
30007,30030,"CASAS DEL CAMINO CHURRA"
30008,30030,MURCIA
30009,30030,BELCHI
30010,30030,ALJUCER
30011,30030,"DOLORES (LOS)"
30012,30030,"ALBURQUERQUES (LOS)"
30100,30030,"MOLINO ALFATEGO"
30107,30030,"GUADALUPE DE MACIASCOQUE"
30108,30030,"RINCON DE BENISCORNIA"
30110,30030,"CABEZO DE TORRES"
30120,30030,"PALMAR O LUGAR D. JUAN"
30130,30010,BENIEL
30139,30030,"HUERTA DEL RAAL"
30140,30901,SANTOMERA
30148,30901,MATANZAS
30149,30901,"ORILLA DEL AZARBE"
30150,30030,"ALBERCA DE LAS TORRES"
30151,30030,"SANTO ANGEL"
30152,30030,ALJUCER
30153,30030,CORVERA
30154,30030,"CABECICO DEL REY"
30155,30030,"BAÑOS Y MENDIGO"
30156,30030,"MARTINEZ DEL PUERTO (LOS)"
30157,30030,ALGEZARES
30158,30030,"GARRES (LOS)"
30160,30030,"HUERTA DE MONTEAGUDO"
30161,30030,"SALAR (EL)"
30162,30030,"SANTA CRUZ"
30163,30030,ESPARRAGAL
30164,30030,"CASAS (LAS)"
30165,30030,"RINCON DE SECA"
30166,30030,NONDUERMAS
30167,30030,"RAYA (LA)"
30168,30030,"ERA ALTA"
30169,30030,"SAN GINES"
30170,30029,MULA
30176,30032,PLIEGO
30177,30029,"CASAS NUEVAS"
30178,30029,RINCONES
30179,30030,BARQUEROS
30180,30012,BULLAS
30189,30012,"CASA DON PEDRO"
30189,30017,VALDELPINO
30190,30004,ALBUDEITE
30191,30014,"CAMPOS DEL RIO"
30192,30014,"RODEO PRIMERO O HUATAZALE"
30193,30029,YECHAR
30194,30029,"NIÑO (EL)"
30195,30015,ARCHIVEL
30201,30016,CARTAGENA
30202,30016,"SANTA LUCIA"
30203,30016,CARTAGENA
30204,30016,"SAN ANTONIO ABAD"
30205,30016,TENTEGORRA
30300,30016,"BARRIADA CUATRO SANTOS"
30310,30016,"BAÑA (LA)"
30319,30016,"PLAN (EL)"
30320,30021,"FUENTE ALAMO"
30330,30016,ALBUJON
30331,30030,LOBOSILLO
30332,30021,BALSAPINTADA
30333,30021,"PAGANES (LOS)"
30334,30021,"PALAS (LAS)"
30335,30021,"CAMPILLO DE ARRIBA"
30335,30026,MINGRANO
30338,30021,CANOVAS
30350,30016,TRAPAJUAR
30351,30016,BORRICEN
30360,30041,"UNION (LA)"
30364,30041,PORTMAN
30365,30016,"GORGUEL (EL)"
30366,30016,"ALGAR (EL)"
30367,30016,"CASTILLEJOS (LOS)"
30368,30016,"TACON (LO)"
30369,30016,"CAMACHOS (LOS)"
30369,30041,ROCHE
30370,30016,"CALA REONA"
30370,30035,"ISLA PERDIGUERA"
30380,30016,"MANGA DEL MAR MENOR (LA)"
30380,30035,"MANGA DEL MAR MENOR (LA)"
30381,30016,"LLANO DEL BEAL"
30382,30016,"SAN GINES DE LA JARA"
30383,30016,"NIETOS VIEJOS (LOS)"
30384,30016,"MAR DE CRISTAL"
30385,30016,"PLAYA PARAISO"
30385,30030,"VOZ NEGRA (LA)"
30386,30016,"PLAYA HONDA"
30387,30016,"SABINAR (EL)"
30387,30028,"SAN BARTOLOME"
30390,30016,"ALJORRA (LA)"
30391,30016,"PLAN (EL)"
30392,30016,"MEDIA LEGUA"
30393,30016,"PATOJOS (LOS)"
30394,30016,TENTEGORRA
30395,30016,"APARECIDA (LA)"
30396,30016,CANTERAS
30397,30016,"MOLINOS MARFAGONES"
30398,30016,VALDELENTISCO
30399,30016,"VISTA ALEGRE"
30400,30015,"CARAVACA DE LA CRUZ"
30410,30015,"ENCARNACION (LA)"
30411,30015,TARRAGOYA
30412,30015,"MORALEJO (EL) Y JUNQUERA"
30413,30015,TARTAMUDO
30413,30028,ROGATIVA
30420,30013,CALASPARRA
30420,30017,GILICO
30430,30017,CEHEGIN
30439,30017,RIBAZO
30440,30028,MORATALLA
30441,30028,"SAN BARTOLOME"
30442,30028,COBATILLAS
30500,30027,"MOLINA DE SEGURA"
30506,30027,ROMERAL
30507,30027,ROMERAL
30508,30027,"RIBERA DE MOLINA"
30509,30027,ROMERAL
30510,30043,YECLA
30520,30022,"TERMINO DE ARRIBA"
30528,30022,"FUENTE DEL PINO"
30529,30022,ROMAN
30530,30019,"RAMBLAS (LAS)"
30540,30011,"ESTACION FERREA"
30550,30002,ABARAN
30559,30002,VERGELES
30560,30007,ALGUAZAS
30561,30007,"TORRE LOS FRAILES"
30562,30018,CEUTI
30563,30018,"TORRAOS (LOS)"
30564,30025,LORQUI
30565,30038,"TORRES DE COTILLAS (LAS)"
30570,30030,"SAN JOSE DE LA VEGA"
30579,30030,TORREAGUERA
30580,30030,"HUERTA DE ALQUERIAS"
30588,30030,ZENETA
30589,30030,"RAMOS (LOS)"
30590,30016,"LOMAS (LAS)"
30590,30030,SUCINA
30591,30037,BALSICAS
30592,30030,"BALSICAS DE ARRIBA"
30592,30035,TARQUINALES
30592,30037,"SAN CAYETANO"
30593,30016,"VIDALES (LOS)"
30594,30016,"POZO ESTRECHO"
30600,30009,ARCHENA
30609,30009,ARCHENA
30610,30034,VITE
30611,30031,OJOS
30612,30040,"VENTA PUÑALES"
30613,30042,"FUENTE MORRA"
30620,30020,FORTUNA
30626,30001,"BAÑOS (LOS)"
30626,30020,CAPRES
30628,30020,"GINETA (LA)"
30629,30020,RAUDA
30640,30001,ABANILLA
30648,30001,CAMPULES
30649,30001,"TIERRA COLORADA (LA)"
30700,30037,JIMENADO
30708,30037,JIMENADO
30709,30037,ROLDAN
30710,30037,"SANTA ROSALIA"
30710,30902,"NAREJOS (LOS)"
30720,30035,"SANTIAGO DE LA RIBERA"
30729,30035,"SANTIAGO DE LA RIBERA"
30730,30035,"SAN JAVIER"
30739,30035,RODA
30739,30037,DOLORES
30740,30036,"SAEZ (LOS)"
30749,30036,"PEÑASCOS (LOS)"
30800,30024,"DON JUDAS"
30810,30024,"ZARCILLA DE RAMOS"
30811,30024,"CAUTIVOS (LOS)"
30812,30024,"CANALEJA (LA) Y EL PARDO"
30813,30024,"PUENTE BOTERO"
30814,30024,APICHE
30815,30024,CARRACLACA
30816,30024,"HOYA (LA)"
30817,30024,"CEMENTERIO (EL)"
30818,30024,"CASA PALACIO"
30820,30005,ALCANTARILLA
30830,30030,"ÑORA (LA)"
30831,30030,"FABRICA DE LA POLVORA"
30832,30030,"JAVALI NUEVO"
30833,30030,"TORRE GUIL"
30834,30024,PUNTARRON
30834,30030,"SANGONERA VERDE O ERMITA"
30835,30016,ATAMARIA
30835,30030,"SAN JOSE DE LA MONTAÑA"
30836,30030,"PUEBLA DE SOTO"
30837,30030,"CAÑADA HERMOSA"
30840,30008,"ALHAMA DE MURCIA"
30848,30008,"FLOTAS DE CALCETA (LAS)"
30849,30008,"VENTORRILLOS (LOS)"
30850,30039,TOTANA
30858,30026,"CAÑADAS DEL ROMERO"
30858,30039,"LOMAS (LAS)"
30859,30006,PATALACHE
30859,30039,PARETON
30860,30026,"PUERTO DE MAZARRON"
30868,30016,"CAMPILLO DE ADENTRO"
30868,30026,BALSICAS
30870,30026,MAZARRON
30875,30026,SALADILLO
30876,30024,"LIBRILLERAS (LAS)"
30876,30026,IFRE-PASTRANA
30877,30026,MORERAS
30878,30024,MORATA
30878,30026,MAJADA
30879,30026,GARROBO
30880,30003,AGUILAS
30889,30003,"CUESTA DE LA CABRA"
30889,30024,"PINILLA Y GARROBILLO"
30890,30024,ZARZALICO
30890,30033,"PUERTO LUMBRERAS"
30891,30033,ESTACION
30892,30023,LIBRILLA
30893,30024,ROCHE
31001,31201,PAMPLONA/IRUÑA
31002,31201,PAMPLONA/IRUÑA
31003,31201,PAMPLONA/IRUÑA
31004,31201,PAMPLONA/IRUÑA
31005,31201,PAMPLONA/IRUÑA
31006,31201,PAMPLONA/IRUÑA
31007,31201,PAMPLONA/IRUÑA
31008,31201,PAMPLONA/IRUÑA
31009,31201,PAMPLONA/IRUÑA
31010,31201,PAMPLONA/IRUÑA
31010,31901,BARAÑÁIN/BARAÑAIN
31011,31201,PAMPLONA/IRUÑA
31012,31201,PAMPLONA/IRUÑA
31013,31016,ANSOÁIN/ANTSOAIN
31013,31902,ARTICA/ARTIKA
31013,31903,BERRIOZAR
31014,31201,PAMPLONA/IRUÑA
31015,31201,PAMPLONA/IRUÑA
31016,31201,PAMPLONA/IRUÑA
31100,31206,"PUENTE LA REINA/GARES"
31109,31039,ARTAZU
31110,31088,NOÁIN
31119,31088,TORRES
31130,31161,MAÑERU
31131,31074,CIRAUQUI/ZIRAUKI
31132,31257,VILLATUERTA
31133,31147,LEGARDA
31133,31246,UTERGA
31140,31038,ARTAJONA
31150,31167,"NUESTRA SEÑORA DE ANDION"
31151,31183,OBANOS
31152,31180,MURUZÁBAL
31153,31007,LARRÁIN
31153,31089,ENÉRIZ/ENERITZ
31154,31018,AÑORBE
31154,31229,TIRAPU
31154,31234,UCAR
31160,31906,ORKOIEN
31170,31131,IZA
31170,31193,ARAZURI
31171,31193,ORORBIA
31172,31118,URDANOZ
31172,31131,LETE
31172,31194,EGILLOR
31173,31193,IZU
31174,31052,BELASCOAIN
31174,31075,ELIO
31174,31076,LARRAYA
31174,31083,ECHARRI
31174,31085,OTAZU
31174,31121,ARGUIÑARIZ
31174,31253,BIDAURRETA
31174,31262,ZABALZA
31175,31120,MUNIAIN
31175,31214,"SALINAS DE ORO/JAITZ"
31176,31120,VIDAURRE
31176,31260,"VILLANUEVA DE YERRI/HIRIB"
31177,31154,LEZAUN
31177,31260,"CASETAS DE CIRIZA/ZIRITZA"
31178,31002,IRANZU
31179,31260,MURU
31180,31907,"ZIZUR MAYOR/ZIZUR NAGUSIA"
31190,31076,"CIZUR MENOR"
31191,31109,SUBIZA
31191,31905,BERIÁIN
31192,31023,MUTILVA
31192,31086,BADOSTÁIN
31193,31040,EGUARAS
31193,31136,IRUZKUN
31194,31101,"TRINIDAD DE ARRE (LA)"
31194,31136,UNZU
31195,31902,OTEIZA
31195,31903,BERRIOZAR
31200,31097,ESTELLA-LIZARRA
31208,31041,IRACHE
31210,31029,"ARCOS (LOS)"
31219,31166,UBAGO
31219,31170,MIRAFUENTES
31219,31175,MUES
31219,31204,PIEDRAMILLERA
31219,31225,SORLADA
31219,31230,"NUESTRA SEÑORA DE CODÉS"
31220,31219,SANSOL
31227,31063,CABREDO
31227,31116,GENEVILLA
31227,31141,MEANO
31227,31162,MARAÑÓN
31228,31008,"AGUILAR DE CODÉS"
31228,31035,ARMAÑANZAS
31228,31043,AZUELO
31228,31096,ESPRONCEDA
31228,31230,"TORRALBA DEL RÍO"
31229,31047,BARGOTA
31229,31061,"BUSTO (EL)"
31229,31079,DESOJO
31229,31231,"TORRES DEL RÍO"
31230,31251,VIANA
31239,31026,ARAS
31240,31041,AYEGUI
31241,31011,ZUBIELQUI
31241,31125,LABEAGA
31241,31168,ZUFÍA
31242,31255,"VILLAMAYOR DE MONJARDÍN"
31243,31036,ARRONIZ
31243,31046,BARBARIN
31243,31125,URBIOLA
31243,31160,LUQUIN
31250,31200,OTEIZA
31251,31142,LARRAGA
31252,31053,BERBINZANA
31253,31171,VERGALIJO
31260,31152,LERÍN
31261,31015,ANDOSILLA
31262,31012,ALLO
31263,31030,ARELLANO
31263,31080,DICASTILLO
31264,31005,"MUNIAIN DE LA SOLANA"
31264,31174,MORENTIN
31270,31143,LARRAONA
31271,31021,ARANARACHE
31271,31100,EULATE
31272,31013,ZUDAIRE
31280,31001,ABAIGAR
31280,31014,MENDILIBARRI
31280,31177,MURIETA
31281,31014,ANCIN
31281,31099,LEARZA
31281,31148,LEGARIA
31281,31184,OCO
31281,31190,OLEJUA
31282,31166,MENDAZA
31282,31182,NAZAR
31283,31139,VILORIA
31284,31265,ZUÑIGA
31290,31011,MUNETA
31290,31260,ERAUL
31291,31120,VIGURIA
31291,31121,GUIRGUILLANO
31292,31005,ARINZANO
31292,31257,LEGARDETA
31292,31260,ZURUCUAIN/ZURUKUAIN
31293,31224,SESMA
31300,31227,TAFALLA
31310,31067,"OLIVA (LA)"
31311,31067,FIGAROL
31312,31069,"SAN ISIDRO DEL PINAR"
31313,31179,"MURILLO EL FRUTO"
31314,31220,SANTACARA
31315,31178,TRAIBUENAS
31320,31169,MILAGRO
31330,31254,VILLAFRANCA
31340,31163,"SOTO (EL)"
31350,31202,PERALTA/AZKOIEN
31360,31107,FUNES
31370,31104,FALCES
31380,31065,"ESTACIÓN (LA)"
31381,31065,"ESTACIÓN (LA)"
31382,31164,MÉLIDA
31383,31178,RADA
31390,31191,OLITE
31391,31178,"MURILLO EL CUENDE"
31392,31205,PITILLAS
31393,31051,BEIRE
31394,31207,PUEYO
31395,31045,BARÁSOAIN
31395,31114,GARÍNOAIN
31395,31150,UZQUITA
31395,31192,SOLCHAGA
31395,31197,ORISOAIN
31396,31192,ORICIN
31396,31238,UNZUÉ/UNTZUE
31397,31228,CAMPANAS
31398,31056,"FUNDACION ONDARRA"
31398,31228,"MURUARTE DE RETA"
31400,31216,SANGÜESA
31409,31135,"TORRE DE PEÑA"
31409,31216,GABARDERAL
31410,31261,YESA
31411,31135,JAVIER
31412,31059,BURGUI
31413,31252,VIDANGOZ
31414,31113,GARDE
31415,31210,RONCAL/ERRONKARI
31416,31245,URZAINQUI/URZAINKI
31417,31128,ISABA/IZABA
31418,31247,UZTARROZ/UZTARROZE
31420,31243,URROZ
31421,31132,MENDINUETA
31422,31237,ZOROQUIAIN
31430,31019,AOIZ/AGOITZ
31438,31028,OLOZI
31438,31158,ORBÁIZ/ORBAITZ
31439,31028,USOZ/USOTZ
31439,31158,RALA/ERRALA
31439,31199,OROZ-BETELU/OROTZ-BETELU
31440,31159,LUMBIER
31448,31209,BIGUEZAL
31448,31241,ARTANGA
31448,31242,SANSOAIN
31449,31242,TABAR
31450,31181,NAVASCUÉS/NABASKOZE
31451,31111,USCARRES
31451,31181,USTÉS
31451,31198,ORONZ
31451,31222,SARRIES
31452,31119,RIPALDA
31453,31095,"ESPARZA DE SALAZAR"
31454,31071,CASTILLO-NUEVO
31454,31181,ASPURZ
31454,31209,MURILLO-BERROYA
31454,31241,ARIELZ
31460,31009,AIBAR
31460,31146,LEACHE
31470,31088,ZULUETA
31471,31172,MONREAL
31472,31124,"ZABALZA DE IBARGOITI"
31472,31237,ALZORRIZ
31473,31124,VESOLLA
31480,31242,GREZ
31481,31028,"ULI ALTO/ULIBERRI"
31481,31158,ZUZA/ZUTZA
31482,31156,REDIN
31483,31156,OSCARIZ
31484,31156,ZUNZARREN
31485,31156,YELZ
31486,31086,USTÁRROZ
31487,31155,LIÉDENA
31490,31069,CÁSEDA
31491,31103,MORIONES
31491,31212,SADA
31492,31103,AYESA
31493,31110,"GALLIPIENZO NUEVO"
31494,31094,ESLAVA
31494,31150,SANSOAIN
31494,31151,LERGA
31495,31217,"SAN MARTIN DE UNX"
31496,31235,UJUE
31500,31232,TUDELA
31510,31108,"TORRE DE LEOZ"
31511,31062,CABANILLAS
31512,31106,FONTELLAS
31513,31032,ARGUEDAS
31514,31249,VALTIERRA
31515,31064,CADREITA
31520,31068,CASCANTE
31521,31106,FONTELLAS
31521,31176,MURCHANTE
31522,31173,MONTEAGUDO
31522,31233,TULEBRAS
31523,31006,ABLITAS
31523,31048,BARILLAS
31523,31171,"MIRANDA DE ARGA"
31530,31078,CORTES
31540,31057,BUÑUEL
31550,31208,RIBAFORADA
31560,31042,AZAGRA
31570,31215,"SAN ADRIÁN"
31579,31066,CARCAR
31580,31157,LODOSA
31587,31165,MENDAVIA
31588,31145,LAZAGURRÍA
31589,31223,SARTAGUDA
31590,31070,GIRALDELLI
31591,31077,CORELLA
31592,31072,CINTRUÉNIGO
31593,31105,FITERO
31600,31060,BURLADA/BURLATA
31610,31258,VILLAVA/ATARRABIA
31620,31086,GORRAIZ
31620,31122,HUARTE/UHARTE
31621,31086,SARRIGUREN
31630,31098,ZUBIRI
31638,31092,"KINTOA / QUINTO REAL"
31638,31098,EUGI
31639,31092,OLABERRI
31639,31098,USETXI
31640,31058,"AURITZ / BURGUETE"
31650,31211,"ORREAGA / RONCESVALLES"
31660,31248,LUZAIDE/VALCARLOS
31669,31248,PEKOTXETA
31670,31195,"IRABIAKO UHARKA / PANTANO"
31671,31033,ARIA
31671,31034,ARIBE
31671,31196,ORBARA
31671,31256,"HIRIBERRI/VILLANUEVA DE A"
31680,31185,"NUESTRA SÑRA LAS NIEVES"
31689,31133,IZALZU/ITZALTZU
31690,31093,EZCAROZ/EZKAROZE
31691,31134,JAURRIETA
31692,31003,"ABAURREGAINA / ABAURREA A"
31692,31004,"ABAURREPEA / ABAURREA BAJ"
31692,31112,GARAIOA
31693,31115,GARRALDA
31694,31092,"AURIZBERRI / ESPINAL"
31695,31092,"BISKARRETA - GERENDIAIN"
31696,31092,LINTZOAIN
31697,31092,URNIZA
31698,31098,URDAITZ/URDANIZ
31699,31092,LARRAINGOA
31699,31098,ZURIAIN
31700,31050,ELIZONDO
31710,31264,ZUGARRAMURDI
31711,31239,URDAZUBI/URDAX
31712,31239,DANTXARINEA
31713,31050,PERTALATS(ARIZKUN)
31714,31050,IÑARBIL(ERRATZU)
31715,31050,ZUAZTOI(AZPILKUETA)
31720,31050,ZOZAIA(ORONOZ)
31720,31054,"SEÑORIO DE BERTIZ"
31730,31050,IRURITA
31740,31221,DONEZTEBE/SANTESTEBAN
31744,31087,ELGORRIAGA
31745,31129,AMEZTIA
31746,31263,ZUBIETA
31747,31213,URRUTIÑA
31748,31090,URRUTIÑA
31749,31102,EZKURRA
31750,31081,GAZTELU
31751,31187,OITZ
31752,31244,URROZ
31753,31137,BEINTZA-LABAIEN
31754,31024,URUMEA
31754,31117,TARTAZU
31760,31082,URRITZOKIETA
31770,31153,"OTSANGO AUZOA"
31780,31250,BERA
31789,31153,"ZALAIN ZOKO"
31789,31250,ZALAIN
31790,31022,EGUZKIALDEA
31790,31259,SARROLA
31791,31226,"ARITZEDER AUZOA"
31792,31054,SANTALOKADIA
31793,31054,TIPULATZE
31794,31050,MARDEA(ARRAIOZ)
31794,31102,EZKURRA
31795,31050,LEKAROZ
31796,31050,ZIGAURRE(ZIGA)
31797,31236,LOZEN
31798,31017,OLAGUE
31798,31140,LANTZ
31799,31101,ANOZ
31799,31186,RIPA
31799,31188,ZANDIO
31799,31236,URRITZOLA-GALAIN
31800,31010,ALTSASU/ALSASUA
31809,31073,ZIORDIA
31809,31189,OLAZTI/OLAZAGUTÍA
31810,31044,BAKAIKU
31810,31130,ITURMENDI
31810,31240,URDIAIN
31820,31084,ETXARRI-ARANATZ
31829,31091,UNANU
31830,31138,LAKUNTZA
31839,31027,ARBIZU
31840,31037,ARRUAZU
31840,31123,ZAMARTZE
31849,31025,MURGINDUETA
31849,31127,IRAÑETA
31850,31025,IHABAR
31860,31904,IRURTZUN
31866,31049,OROKIETA
31867,31025,ITSASPERRI
31867,31040,ERICE
31867,31126,MUSKITZ
31867,31131,GULINA
31867,31186,GUELBENZU
31868,31025,ZUHATZU
31868,31131,ATONDO
31869,31049,UDABE
31869,31126,ZARRANTZ
31870,31908,LEKUNBERRI
31876,31031,ARESO
31877,31144,UITZI
31878,31144,MUGIRO
31879,31144,ODERITZ
31880,31149,LEITZA
31890,31055,BETELU
31891,31020,ATALLU
31891,31144,"SEÑORIO DE ERASO"
31892,31131,ZUASTI
31892,31136,OSINAGA
32001,32054,OURENSE
32002,32008,"VALENZA (A)"
32002,32054,OURENSE
32003,32054,OURENSE
32004,32054,OURENSE
32005,32008,"FONSILLON (O)"
32005,32054,OURENSE
32005,32075,"FARIXA (A)"
32100,32026,"SOUTULLO DE ARRIBA"
32101,32087,"FONTE DE MOUROS"
32102,32087,TAMALLANCOS
32103,32054,"COIÑAS (OS)"
32110,32055,SOLBEIRA
32111,32055,RIODEBODAS
32120,32059,"CONCHOUSO (O)"
32120,32087,"VILAR (O)"
32130,32076,CEA
32133,32076,"CHAO REAL"
32134,32076,RICOVELO
32135,32061,VILARIÑO
32135,32076,VENTELA
32136,32076,ZAMOIROS
32137,32061,ALEN
32137,32076,VILARIÑOFRIO
32138,32061,VILAR
32139,32076,"SAN FACUNDO"
32140,32087,SOBREIRA
32141,32076,VIÑA
32141,32087,ROZADAS
32150,32059,VILAR
32151,32059,VILASUSA
32152,32026,"SOUTULLO DE ABAIXO"
32153,32026,OCELLE
32153,32059,"VILAR DE CORVELLE"
32160,32052,BALDOMAR
32161,32052,FARAMONTAOS
32162,32052,BIDUEDO
32163,32052,"VILAR DE CERREDA"
32164,32052,VILOUXE
32170,32002,RAIRO
32171,32002,LIÑARES
32172,32002,"CIMA DE VILA"
32172,32054,FECHOS
32200,32027,CORTEGADA
32211,32027,ZAPARIN
32212,32033,"VISO (O)"
32213,32027,"VAO (O)"
32220,32056,"PONTE BARXAS"
32226,32056,PEREIRA
32227,32056,VILAR
32228,32056,ESMORIZ
32229,32056,CELA
32235,32064,"TRADO PEQUENO"
32236,32056,LORDELO
32300,32009,"BARCO (O)"
32310,32073,"TAPADA (A)"
32311,32073,"VEIGA DE CASCALLA (A)"
32312,32073,"ROBLEDO DA LASTRA (O)"
32313,32009,ENTOMA
32314,32009,COEDO
32315,32009,VILOIRA
32315,32088,ARNADO
32316,32088,"PORTELA (A)"
32317,32009,VEIGAMUIÑOS
32318,32009,VEIGADECABO
32320,32073,"VILAR DE XEOS"
32329,32017,VILA
32329,32073,"VILAR DE SILVA"
32330,32017,SOBRADELO
32334,32017,VILADEQUINTA
32335,32017,"SANTA CRUZ"
32336,32017,SOUTADOIRO
32337,32017,TRIGAL
32338,32017,DOMIZ
32339,32017,"SAN XUSTO"
32340,32088,"VILAMARTIN DE VALDEORRAS"
32348,32088,"SAN VICENTE DE LEIRA"
32349,32088,"VALENCIA DO SIL"
